review,label
"你也是很屌把別人資訊直接發出來
好好一篇文直接變逆風文 恥",1
"還能等到音樂節後才分是啥東西？？
信不信看妳自己，不過妳也能自我催眠說他打嘴砲，有對象還約砲的真的爛",1
不立刻分 是想要獲得STD大禮包？,1
"先去驗性病吧
然後分是一定要的",1
"有心結在一起是不會快樂的
過來人的心得
記住這一個月的快樂就好
其他就放下讓他走吧",1
"笑死 我前男友也這樣講
事實如何可能也只有他自己知道
不過就是看你能不能釋懷吧
這個坎過不去即便真的是什麼都沒有
你還是會很痛苦",0
"才一個月  可以立馬分吧
不要在他身上浪費時間",0
"等音樂節後再分? 看來妳也玩得挺歡的，有另一半還約炮真的濫，建議妳去驗一下，不趕緊分一分留著等過年嗎?

會打嘴砲也不先講，這明顯就是有約，妳沒有人陪會想死嗎? 又不是沒有留言式交友DISCORD群那麼多，優質的也有偏偏妳暈在最爛的那一群。
不喜勿噴。",0
理由聽聽就好😌前男友也說只是打嘴炮講幹話👌,0
"大家是不是都用一樣的藉口
都說是嘴砲沒有要真的約
你們在一起沒多久趕快即時止損啦😫",0
這應該是嫖 不是約,0
要聊聊歡迎,1
"好好笑
每個被抓到的男生的藉口都是好奇問問😉",1
才交一個月 還等什麼鬼東西才要分🙄,0
重點是他確實付諸行動去約砲了不是嗎？這種簡單的邏輯妳分不清楚？,1
"如果不想分 以後做的時候要戴套 他想射進去
請他射在牆壁 等真的有小孩 他絕對不會理你
他只是想要做愛的快感",0
你不能接受就分手吧⋯⋯因為牠會好奇，如果有成功，牠就會瞞著你去約了。,1
感覺是詐騙集團,1
乾脆等到中秋節好了🙄,1
應該是交友軟體認識的吧,1
妳沒幫他生小孩就發現了簡直是祖先保佑，可喜可賀，網路上一堆幫生了兩個才發現，好慘,1
更好的建議就是現在分，等個屁音樂節？？,1
還要我們給你什麼建議啊？這種問題幼稚園小朋友都知道要怎麼處理欸…難不成你想聽到我們跟你說繼續在一起～要幸福喔？）你就不要分手吧免的他去禍害別人，留著收好,0
"才剛在一起 趕緊斷
妳想要往後未來都提心吊膽嗎？
老天爺心疼你 讓妳很早就發現了",1
我覺得他這番話剛好讓我們想一想 如果台灣失去半導體這個國際優勢的話 還有什麼籌碼能拿出來跟美國談條件要保護？還有什麼籌碼能讓中國還是很忌憚的？,1
多賣台灣武器不就解決了 不要像拜登政府一樣 死不賣載台 只肯賣彈藥,0
保護了什麼毛線 怎麼沒被槍殺啊,0
"不是欸 台積電都給你們面子去美國設廠了
阿你們自己美國人不夠奴怪誰",0
"現在的製程都臺灣自己發展的
你口袋沒有的東西 我們沒辦法偷欸",0
美國就是這樣，台灣媒體大多親美真的可以張大眼睛看看☺️美國就是發展比較成功的中國而已，對外手段一樣噁爛,1
跟流氓沒兩樣,0
翻譯：台積電交出來饒你不死,1
"美國：我做不起來，給你做
也是美國：你偷了我的產業
？？？",0
人家就是說出實情，台灣就是我美國人的看門狗，美中對抗的棋子，叫你吠兩聲，民進黨政府就跟著吠兩聲，一聲不多也不少。當初也是靠台奸（漢奸）出賣，中斷我們的核武計畫。,0
真希望這個人不要選上,1
"笑死 就是打嘴炮 只要享受 不要付出，台積電跟一些科技產業只有在台灣才是美國要的。

如果真像說的這麼委屈，美國怎麼可能自己做不起來，就是少了奴性，有幾個美國人任勞任怨，下班on call 放假on call，逼近上班007。更何況連作業員都不一定找得到了。",1
"自己那麼廢 一直怪東怪西
阿不就自己想省錢省時間 
代工都交給別國 沒想到的發展那麼好
永遠不檢討美國內政出了什麼問題
還想讓美國再次強大 嘴砲王",0
"美國對台灣，又不像在日本在韓國有駐軍，我不知道美國替台灣做了什麼。
頂多就是中國對台灣做什麼的時候出一張嘴而已",1
美國偷不走台灣賣肝文化，放心台積電不會垮,1
"美國的意思是原本把大便甩鍋，怎知道被人變成黃金
現在要找理由從中🉐️利益",1
"台灣本來就蠻無恥的 一直在偸美日技術 不培養自己的的工程師 好好做研發 然後又整天笑中國韓國他們只會抄襲 看看台灣多無恥 笑新加坡鼻屎大 塔綠版 跟台獨份子就是台灣做
最無恥的一群人 還有智障年輕人",0
可以參考他提供的原文翻譯,1
"翻譯：想不到你們這些廢物可以把晶圓玩成這樣
來來來 把控制權以及金錢交出來",0
美國一直以來都這樣啊，美國至上，爛的都丟給其他國家承擔，川普只是敢講實話，如果高階製程他們可以自己做，一定毫不猶豫說台積電違反什麼BlaBla，禁你設備，美國場就是故意拖累用的，但沒想到自己家的英特爾那麼廢，做不贏還跪求台積電,1
我說讓台灣成為美國的第51州就沒那麼多事了,1
白藍這不就正在準備把台積電都送給對岸了嗎,0
美國就是垃圾，當初把高成本又難做的晶圓製造讓給亞洲仔做，自己做乾乾淨淨的ic設計，現在回頭該該叫,0
子彈應該射準一點的,0
"日本的例子就在前面
被米國弄的半死不活",0
川普就一個口無遮攔的白癡無賴,0
"1沒有人禁止他們製造
2自己做不出來怪別人奪取",0
"台灣半導體準備失落30年
推薦強者加入趨勢科技研發雲端服務
純軟菁英的歸宿
晚了就不要了",0
整廠包一包去美國生產好了,1
台積美國廠都設多久了 這麼想做請趕快去應徵 不要在那邊543,0
分,0
"外表乾淨 個性沈穩你才選擇他？笑死 你以為談戀愛是逛街買東西喔？
你才是有毒的垃圾吧，這叫做思想毒害別人
你現在也不是處女，已經不純潔了💩",0
樓上各位太認真了吧，這不是反串嗎，之前有個男生版,0
可是妳第一次也沒了🥲,0
PO啥！你趕快分，不要害人,0
好了啦，反串再多有處女情節的男生也不會少啦,0
"逆風一波
沒有要幫男生說話
只是妳現在這樣 

原本的秉持的觀念
已經沒辦法去支撐妳
要求你下一任男友也是處了

既然其他觀念都沒問題了
我覺得就想開點吧
要再遇到下一個能結婚的伴很難",1
他能夠尊重妳忍那麼久，都到要結婚了才跟妳做，這已經是不可多得的好男人了，妳還是分手放過他吧，他值得更好的,1
我是超神奇委屈大喵喵,1
反串嗎，你自己沒問就是你的問題啊,0
"結婚前才問男友有沒有做過
自己不提早問 怪誰？？",0
分，但妳也不是處女了，對比妳自己來說也是好噁心的生物,0
你也不是處女了，跟前男友也做過了😅,0
你第一次也沒了，下個男生可能也會覺得你像路邊有毒的垃圾🚮慘了嫁不出去惹～～,1
這絕對是反串吧 是吧 我快笑死了都,0
你的觀念是你的觀念你不能接受就分手,0
反串真的很低能 浪費我時間,0
我他媽直接整壺拿起來灌☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕,1
反串吧 有人會蠢到講這種話,0
"比起有沒有做過愛？更嚴重的是欺騙吧？男友是不是欺騙妳說「他以前是處男」，如果是的話那就是說謊和欺騙。
我可以接受對方不是第一次，但我不能接受對方是欺騙",0
前女友可能只是藉口🤣,0
"拜託現在都什麼年代了
我國中時候交往的不到幾個月都嘛做了
而且交往前都沒事先問清楚自己也有問題
如果真的很在意乾脆分一分吧
不然在意東在意西處久了最後也是掰掰",0
就跟處女情結一樣 介意就是分，不然以後吵架還是會把這件事拖出來鞭屍,0
無聊 就觀念不一樣而已 分一分吧 妳好盧,0
分啊 反正你也變成二手的了有差嗎,1
"怎麼每次感情版的文章有男生PO沒多久就有女生版本的文章
女生PO沒多久也有男生版本的",1
"三小
你跟他也沒結婚就做啊
超大杯",0
"你交往前沒問啊
不過我記得別篇文有類似的，結果一堆人怪女方？
結果這篇文反而是原po被說☕️

☺️這方面某些藍頭還挺雙標",0
反串的滿爛的,0
我覺得你很棒很有勇氣，沒有因為懶得換工作而隱忍又痛苦，一切會越來越好的，祝福你。,1
"我也是~在四大待了五年 出來工作都不太順利
第一份是剛上市的公司，可是制度非常不好，常常需要出國出差最少兩週但沒有差旅費，上班工時超級彈性(同事2點上班，我9點來準時下班還會被酸過很爽？？)，努力撐了半年受不了還是離開了
第二份找了有歷史的上市公司，結果超級缺人，流動率又高，不找新人，把離職同事的工作就分給大家，幾乎每天都不能準時下班，報加班還會被檢討，主管不太信任新人也不太找新人討論事情，待了三個多月又想離職了⋯最近也開始在看一些工作機會
真的好想要一份穩定的工作，可以用上以前的知識，又可以累積業界經驗的⋯
希望我們都可以找到適合自己又比較正常的工作🥹共勉之",1
"我也是…之前在一間外商公司任職許久…

也認為可以一路呆到退休了

後來因為被單位的某位同事弄很慘，憤而離開

到現在的工作也是屎的一大堆…一直起伏不定

不然就是人力網頁  刊登自家薪資範圍

結果面試後才知道那是加班後的薪資

搞到整個很問號⋯⋯

甚至還有面談一家大公司，照理說體檢都給廠護看過

才能報到（因為單位的製成很特殊，怕有些身體狀況的人不適合）

後來我做也沒事…結果廠護打來說我體檢某個項目不合格，希望轉調去其他單位，但是其他單位的薪資比目前單位薪資少了近4-5000還要輪班

最後也只能離開（同事後來才跟我說是主管硬要先讓人報到，HR有告知他這個問題了）

所以現在又回歸到待業兩頭空…

之前面試的不錯的公司也陸續找到人，現在又是暑假畢業季…整個無言",1
我目前也是，之前都是做餐飲業的工作，後來轉換跑道做電銷業務，壓力非常大無法適應目前剛做三個月左右，主管同事都不錯，只是是我自己沒辦法調適心情，所以壓力一直沒辦法排解出去，又加上主管對我很好，為了想讓我進來公司還被上面經理罵，所以對主管非常不好意思也不知道怎麼開口提離開，但其實很內耗自己的情緒，每天上班都很焦慮,1
要她們改還不太願意，不思改進真的我比他們還痛苦,0
"我以為四大出來會很順風順水耶！而且你還五年！！
沒想到也有跟我雷同的感覺（我反倒被你安慰了），我是小所出來的，公司內帳跟外帳方向真的很不一樣，很同意你說的：“真的好想要一份穩定的工作，可以用上以前的知識，又可以累積業界經驗”，我們互相勉力，絕對不是我們不好，是這些職場老人在那邊亂小！
我們離開工作那麼久的地方，可不是為了做這個爛工作的！
我們財會/審計人，我相信都有一份驕傲，我們只是有自己的追求及堅持！
祝你我，下一份都是發揮長才的“正常公司”。",1
"我疫情開始就很常換了，可能也覺得職場做來做去都有問題，待不久也不想被管理。
所以現在就是兼職英文跟家教，結果比正職還多",1
我也是已經被裡面的人事物搞到想離職換下一間了QQ,0
有差嗎⋯⋯⋯⋯⋯⋯現在的公司都只給省錢的方式來請人自然而然就只能請到猴子，而且，ㄧ堆公司也沒有對求職者說實話啊⋯⋯⋯⋯⋯⋯劃大餅的公司超級多……,1
"你太偉大了，用自己坎坷的職涯故事來安慰別人。

加油！加油！
祝你考照順利，早日找到理想的工作，生活順風順水！",1
我目前也是，但我還在就學中是夜間部的，自從離開餐飲業之後，短短一兩個月就換了兩份工作目前是第三份，會換的原因一部分是通勤距離好長，下班後心好累，現在這份離家裡的距離巔峰時間也要一個小時，即便目前待的公司福利很好，但還是打算辭職找離家近的，看到你的文章我又重拾信心了，找到自己適合的才是最重要的！,1
"這3年換3個工作的來了，這陣子面試了六七間公司感想跟你差不多
昨天面試的面試官問我說：為什麼都面試一陣子了還沒有找到喜歡的工作？
我很誠實的說：因為現在的公司都讓人感覺很差🙂",1
純人工手寫的我也遇過……真的無法理解都什麼年代，還能這樣工作……,1
辛苦了，祝我們都能找到一份穩定的工作,1
"外面工作都是寫的一套做的一套
主管跟同事人事問題也很多
不過要賺錢還是得面對現實🥲",1
加油，這年代爛公司、工作很多，快逃才是正解！！,1
"懂得即時止損，這個觀念很棒！
看過太多人想逃的時候已經來不及（年紀因素），然後整天在抱怨公司。",0
"拍拍，屎缺真的非常多
有些小公司資本額10萬就出來開公司了，以為自己開了公司花錢請了員工就開始耍大爺脾氣，什麼都要員工做，要打掃、要幫老闆買咖啡、要幫老闆接小孩等等的私人事務，根本就是巨嬰（老闆）的保母，重點是這樣的公司還不少",1
"剛開始因為新鮮很正常
我跟男友剛在一起的時候可以每天三次
現在在一起四年還同居了
三個月都不一定有一次😂",1
"？？？是我太保守還是這裡的留言太不可思議

之前也有遇過閨蜜和她男友在我們其他幾個女性友人面前過度親密（壓在沙發上又親又摸），跟她講過之後她覺得這是愛的表現
真是謝囉，不用再聯絡🙂",1
"你還年輕
過三十再來討論性成癮的問題也不遲🚬",0
"以前年輕時我也以為我性成癮，那時候我們都是第一次給對方 
曾經早上開始做然後到晚上 做了7次，中間也有休息吃飯那些
做完最後一次我真的有一種感覺，鳥跟蛋已經不是我的了 痠痛到爆炸，稍微震動到就無法走路，後面兩次射出來都是滴幾滴而已 做到怕
好一段時間我都是賢人狀態 都不敢在做了",0
三個月而已，好好享受吧，之後就沒有了😂,0
才三個月又年輕的話很正常。但如果已經是中年又交往13年還這樣激情，那是羨慕！,1
"好羨慕年輕人
35歲前這樣都算正常",1
年輕人🚬 過30之後還這樣再來發問，還有在別人面前做太超過⋯,1
妥妥熱戀期，跟我老公交往到結婚已經有四年了，現在有慾望卻沒動力，套一句卡早睡卡有眠啦～重點我們雙方都不到25歲😂😂,1
"我之前跟前任在一起時也是慾望很強
每天都要來個3-5次 有時候可能七次^_^
這種感覺真的跟上癮一樣⋯⋯
在一起了一年都一直持續差不多的頻率
甚至不想分手的理由其實是捨不得性愛部分可以這麼合拍的人⋯⋯（但還是分了啦 情緒價值更重要）",1
"年紀還沒到
大學生同居一天搞三次很正常
也有可能習慣形狀了 而你女友沒有更多花樣 你也會膩",1
"年輕的時候
跟女友還有女友的朋友去看MTV
三個人一間包廂
然後看到一半性致來了
女友就跟她朋友說我們要打炮
你就看你的MTV 頭不要轉過來
多年後的現在性慾一樣很大
我覺得無解",1
性愛猴們,0
沒找閨蜜一起真的不OK,0
沒事還年輕，等到了某個年紀的時候....好累哦 我要睡覺不要碰我。,0
年輕都這樣啊 我也是要好好珍惜,1
"我跟我男友有時候也會在外面做愛（最刺激的就是在車子上跟我家頂樓🫣）
可是我們不可能會在朋友面前或者是包廂廁所欸
一定是只有我們兩個的時候，而且我很堅持做之前 我的妹妹 跟男友嘰嘰一定要是乾淨的，如果男友手要用我下面還必須先去洗手🫣

蠻佩服你們兩個 超厲害 尤其在朋友面前直接打砲超酷",1
在閨蜜面前有點太超過了喔🤣,0
能說說在閨蜜面前發生關係的過程嗎？,1
在閨蜜面前做還不拉閨蜜一起,0
再給你們三個月熱戀做愛期，真的交往超過半年還這樣，去諮詢一下吧！,1
我覺得野戰可以但是不要在人前做吧⋯⋯以後要怎麼面對那個閨蜜 太扯了啦,1
"說這是年輕跟熱戀期是沒錯
以前我跟男友一天最多還可以來個4次以上很正常
 
但我是覺得你們在閨蜜面前做有點太誇張
你們現在有意識到問題是好事
因為不知道下次會再誰面前做 變成無可挽回的局面",1
時間到了就不會想碰對方了,0
"性愛成癮了～
沒做愛活不了了～～～",0
再久一點就會降了  安啦,1
"很羞恥你會在閨蜜面前做？
我看你是很享受吧！
看起來根本不像煩惱",0
"沒事 等年紀到了 滾開
不要碰我了
讓我一個人好好待著",0
"你們都在女友閨蜜前面
坦蕩的發生關係了
怎麼還會覺得討論很羞恥 ~",1
阿月經怎麼辦,0
"gg漲太多
只有超出預期才能支撐股價",1
超越預期，會漲,1
這裡夠調查嗎？,1
法說什麼沒抵上川普一句話,0
跌爛，艾司摩爾帶頭崩潰,1
"滿手006208
希望跌爛盤一下",1
漲,0
跌到600 少年股神 跳海,0
跌停,0
絕對漲.... 不要不信,0
1040兩隻路過,0
"漲
輝達加單
而且目前三星才剛剛開始三奈米
根本沒辦法跟台積電打價格戰",0
"我覺得一定跌
除非盈利多去年兩倍
可以直接反應股價
沒有的話大部分會直接兌現
然後就開始跌了",1
不是漲就是跌，最多持平,0
美股已經開跌了啦 老弟 還在這邊猜,1
沒有超預期太多，就是跌,1
覺得會問這種問題的人都很可悲耶！,1
"看起來超像是起跌點，要小心了，利多不漲必大跌。🤔
股價已經超額反應利多，市場已經瘋狂。台灣錢太多了。",1
不是漲就是跌,0
沒意外又是法會,1
跌,0
以前是鮑爾金口現在再加一個川普金口,0
我幫你問張忠謀,0
跌吧，跌了我才有機會撿，川普我的回檔超人，看0050有沒有機會回到150元。,1
今晚已經是法會開幕式,1
今年七月台積員工分紅跟去年一樣多，個人猜測可能是平或跌🥲,1
法說會好，但外資會說沒特別，跌,1
未看先頭,0
劇情讓人很有想像力～這次的造型也很可愛😘～～,1
好想把企鵝老婆當真主角～,1
"看了標題好緊張
好在沒發生壞事
真的不能亂腦補😅",0
頭,0
還沒看完，先頭香，這太香了😍😍😍❤️❤️❤️,0
我看完了 這劇情好喜歡😍希望有續集,1
又沒有頭了…,0
如果能被企鵝侵... 🤤🤤,0
"能被女生纏上是天下中的大幸福欸…..
被漂亮的纏上當作賺到就好了",1
為甚麼我都沒遇到,0
想避雷（可以提示一下是哪一間嗎～,1
"超糟的體驗！
我自己也有在台北的醫美診所做海神
體驗價才2000元！
沒有強迫推銷
然後可以回家考慮要不要買後續課程6堂12000元！
整個感受都超好的
（成果也很好）",1
我還以為海神不太會痛😦,0
"親愛的 快去聖宜 比較便宜服務好很多😭

兩年了 更新一下私密處除毛近況",1
認真想問，如果在沒告知的情況下這樣執行，事後是可以提告的嗎？應該是可以檢舉，但提告這部分是認真想知道，剛去搜這也可以算是醫療糾紛的一種？,1
"那個地區 至少說下
我不想踩雷🤣🙏🙏",0
不然來我這打唄 VIO 1600,0
沒有先詢問過你這感覺很差耶，還一次四個實習生觀看...,1
"這太扯了吧！
沒有告知客人，這樣誰敢去做",1
"好瞎 這我會生氣欸
你當下怎麼沒有提出拒絕其他人在裡面觀看",0
"其實是正常的喔，很多都會這樣，有時候是各有分工
有人抹凝膠，適當補凝膠
醫師施打，一位紀錄
一位場控
所以如果你不想這麼多人，其實你可以提出來，通常都會剩下一位跟醫師診而已～",1
"我覺得超噁 有種被侵犯的感覺
沒有詢問太扯",1
我跟你講  很扯,0
就算人數是正常的，沒有事先告知就是不正常😡 哪一間，求避雷🥲,1
我打的那一家只有兩個人而已,0
是北部的嗎,0
可以提告求償嗎😱,1
台中推晶緻～～,0
"如果這麼沒隱私的話
我推薦一間 台北的金貞
現在好像是優惠價 不確定多少
但價錢沒跟你這間差多少
也不會推銷
去一次你會感受的正常的服務
一生推",1
直接說診所 其實也是你的過程跟心理，讓大家也可以知道更好,1
"Vio原價7xxx也太貴
然後體驗不正常
眼罩因為雷射光很強一定會戴
但目前除過vio 小腿跟腋下
沒有一間會帶那麼多助理
頂多一個陪同幫你冰敷跟注意你狀況
通常都會隨時告訴你打到哪、會不會痛、有沒有哪裡要加強
覺得那間可以不用去了
超級雷",1
可以提示一下是哪一間嗎,1
"我去過三家不同醫美除過毛
其中有兩家也很多人在裡面，我也是有戴眼罩，不過耳朵聽得出來他們確實各司其職
一個抹凝膠，一個安撫，一個醫生，一個寫紀錄？、另一個是帶我進去的

我之前在別家打腋下，有敷麻打時還是常常痛到哭，但我發現如果是去很多人在裡面的醫美診所打，現場人員做事同時會一邊安撫詢問，變成有超多聲音讓我轉移注意力，打完還不知道痛😅

有多少人員在裡面感覺還是看醫美診所怎麼分配",1
我才剛約海神 好怕很痛,0
可以提示哪一間嗎 想避雷🙏,1
所以是哪間！誒,0
"爛死了吧！！花錢還要被這樣不舒服的對待，連是不是醫生操作的都不知道...辛苦原po了好可憐
直接去和他們反應要賠償，讓他們被爆料！",0
dcard.tw,0
"不舒服當下就要反應
我也在練習這個",1
如果是我當下會問欸，如果真的很多人看我會表示不做了,1
"除毛被戴上眼罩？
這不太正常吧！",1
"推用心！！
黑黃皮真的很難真的變白
只求不要看起來暗暗髒髒的就好🥹",0
看來還是得吃穀胱甘肽,1
我女朋友很喜歡古銅色，她很羨慕天生皮膚黑的女生，常常跟我抱怨花了很多錢跟時間去曬，沒多久就白回來了，錢都白花😂，天生黑也沒有什麼不好啦,1
請問第二罐谷胱胺太在哪買比較便宜呢,1
好用心的分享,1
"感謝分享已收藏🥹🫶🏻下次買iHerb又可以好好比較要購入哪款了（iHerb好好逛😂

穀胱胜肽和維他命C我也有在吃
之前不小心曝曬太陽曬黑的色差
拼命用美白乳液+維他命C粉加強
大概十天色差有變比較小！！",1
請問吃了原Po有什麼副作用嗎,0
我也嘗試過好幾種，有幾個和你一樣。我吃這個覺得有變化。成分是肝臟好的，而且多重保健成分。,1
感謝分享！馬上下單了穀胱甘肽😻😻,1
我是維他命C+防曬外套+理膚寶水防曬+SKII小燈泡，內服外用全面管理，大概半年有白回一階🥹女生要美白真的辛苦～～ 夏天的太陽真的又毒又熱🫠🫠,1
天生黃🥹,0
推用心🫶🏻已收藏,1
"身為保健品狂熱者+天生黑皮
我要收藏這篇🥹",1
"哈哈哈我也不知道我是哪一類了，我的手戴手錶部分是白的，跟任何部位對比都是白的，但沒在曬太陽的肚子是黃黑皮。
不過沒關係我對美白沒有執著。
吃的保健食品都是拼健康😃😃😃。",0
請問最推薦是哪一個呢？,1
"穀胱甘鈦有沒有這麼誇張啊….
晚上睡前吃隔天立馬白一個色階
就算是暫時的也很誇張",0
"眼睛不乾澀好燒😂
已下單葡萄籽",0
謝謝分享🥺🥺,1
謝謝你🥹,1
"穀胱甘太搭配維他命C白超快
吃了兩個月後原本的粉底直接換掉
想問原Po 都是白天還是晚上吃穀胱甘太的呀？",1
"身體沒有特別不適 也不是直接咳嗽咳出血 從圖片血色和血塊看來比較像是鼻血倒流 從嘴裡吐出來  可能原因 天氣熱 吹冷氣 乾濕度落差大 造成鼻腔黏膜破裂出血

如果 吃喝拉撒都沒問題
建議就按照正常時間看診  
各項檢查都是經由專業醫師判斷評估 這都需要時間。匆忙掛急診 除了危及生命或流血不止第一時間幫你止血以外 醫院也是按照掛號流程 預先幫你掛號 所以幫助不大",0
"看縮圖差點以為是月經……
等吐血了還繼續堅持上班，奴性堅強啊，有點佩服。",1
"你這麼拼命上班 老闆不會感謝你的⋯

我之前出車禍 馬上跟老闆請假，老闆回覆「還好嗎 ？ 所以你是請假整天嗎？」 看到這句還擔心老闆臨時找不到人（媒體業），帶傷撐著身體去上班 

結果搬攝影器材的時候因為手痛腳痛的走很慢，還被老闆唸說為什麼動作這麼慢

幹 那一刻開始 就覺得我幹嘛撐著身體來受虐啊==",0
"身體比公司重要
吐血還管什麼上班啦",1
"請假休息吧，老闆也不會希望你上班，
萬一在公司出了什麼事算職災？",0
"同事知道你的狀況，你跑去上班，他們也會很害怕，
請假吧！沒有什麼事情比身體健康更重要",1
當然要啊 都訂瑪莎拉蒂MC20了 當員工的不努力點怎麼行,1
都快沒命了，還在問要不要先上班，你也是一絕,0
"您聲音是否有變沙啞或著吞嚥東西變困難
然後，可以進行血液檢查
我有看過一案例是莫名流血，發現是白血病",0
當然是去檢查啊？好好的人會突然吐血嗎？你只是還沒有檢查出病因，但不是身體沒有問題，剛到職半個月也沒辦法啊，這屬於不可抗力，以健康為主,0
哇靠吐血欸，症狀猛成這樣誰在乎上班啊，這是老闆要承擔的，你趕緊先處理自己健康吧！！,1
公司永遠不會比身體重要，記住這點,1
"欸，我是你同事會很害怕欸
怎麼有人吐血了還來？啊突然倒了怎麼辦？啊是傳染病怎麼辦？？？",0
"只覺得原po很扯
身體出問題還要問網友是否要請假去檢查
事情的輕重緩急難道妳自己無法分辨嗎？
如果有網友跟妳說沒事吐一吐就好了妳可以繼續上班那妳真的會照做？",1
"怎麼會有這種問題😅
先把自己顧好吧...",1
吐血..還想上班，你是一個月幾百萬在賺啊..,0
我就想問一句，在妳眼裡，吐血是小事嗎？,0
"當然要繼續上班啊～
你人生的目的就是死在辦公桌上，人生最後一眼看到的是你的工作還沒做完。死在公司的第二天，都開始有蒼蠅飛到你的瞳孔上，才被人發現。
你爸媽在公司外面放鞭炮慶祝，生了一個孩子就是為了讓他死在公司，跟一根螺絲釘一樣毫無價值，慶祝你這輩子活得毫無意義、死得毫無成就。
送到殯儀館，朋友、同學、鄰居、親戚都沒人來，因為你這種死法讓人聽了都笑到滿地打滾走不出門。
同事老闆都嫌你把公司地板弄髒，還要請打掃人員來清理。
最後打掃阿姨用拖把跟消毒水把你存在的痕跡抹去，就如同從來沒有你這個人存在一樣。
公司第二天照樣運轉。",1
你是不是想嚇死你同事，都這樣了你還上什麼破班,0
都這麼嚴重請假啊,0
問了就去上班吧，既然問了你就是覺得工作比身體重要呀,1
趕快先去檢查，身體比較重要，可以考慮照個胃鏡，消化道查看看,1
"你怎麼沒有防雷圖QQ
趕快去醫院看看，身體保重。",1
不要那麼奴，健康比較重要，先顧好自己,1
快給我去看醫生😡,0
先檢查吧～同事也怕你上班發生什麼事，看病是最不會被說什麼的，又不是故意的。,0
"工作沒了可以再找
命只有一條
不要想不開啊",0
公司沒你不會倒,0
工作重要多了，請什麼假？,1
上啊，還可以呼吸都要上班！,1
雖然現在少子化考上國立大學難度低很多了這是事實，但沒必要在乎他們的看法啦，你也要成年了，大不了以後就跟他們斷絕關係，靠自己生活，未來組一個愛你的家庭就好,1
叫你阿嬤去考,0
學妹恭喜你，自己喜歡最重要，不要太在意他們的想法，聽聽就好,1
拍拍，謝謝你把這件事說出來，我們都知道這件事不容易，你很棒,1
屏大而已，太文組了，覺得資源沒很好,1
"阿嬤講的是事實，
排除前面的頂大
現在少子化上國立比較容易
你去查108年以前 
國立科大跟大學級分的確高很多
雖然這樣講不太好
阿嬤會這樣的原因
可能是你從小就跟著媽媽……
並不是你不好
這種事情真的很看緣分的
我讀學店，
有很多學歷比我高的兄弟姐妹，
可長輩們最疼我，
所以不是讀書好壞的問題……
如果你覺得真的是讀書好壞的問題
那你大可以大學努力一點
洗個好的研究所或是未來找個好工作
來刷新阿嬤對你的印象
但我覺得沒有必要
純粹是她的問題…..",1
"我反而是家裡好幾代學歷都不好
現在在這被捧得很高= =
只想說我是清大裡的廢物
別那麼看得起我了",0
恭喜恭喜(⁎⁍̴̛ᴗ⁍̴̛⁎)！,1
"雖然阿嬤說的是事實，但還是拍拍你
你很棒了
現在基本上對於這種言論一律當耳邊風跟笑話來聽
像以前剛考上大學的時候，
我阿嬤聽到我讀的科系就是直接講讀那有什麼用，大學她其他的外孫也有考上有什麼難
我直接回「沒用啊，反正我以後賺不到錢就沒辦法養你們了，他們那些私立後面到連文憑都差點混不出來的我就看他們怎麼養你」之後就惦惦了",1
"觸 
我阿嬤也是從小不管我做什麼都看不起我 他很討厭我的媽媽 
因為我長的像我的媽媽 
所以從小被討厭到大 
不管是考滿分 
考上第一志願高中 
考上國外的頂尖大學 
錄取國外大公司的工程師職位 
對他來說都是笑話 
每一個上述的階段 
他都會想盡辦法的阻止我往前 
比如我要去讀國外大學 本來都已經處理好
但是他煽動我家人 讓我跟我哥打起來
現在我已經在國外任職了
他依舊不斷拿我其他親戚來嘲笑貶低我
並且不斷煽動我家人想讓我們家庭破裂
我現在已經不想再見到他了
也因此放棄在臺灣生活
不想再去面對有病的人
建議樓主能盡量讓他隔離在生活圈外
不要影響到自己的生活",0
確實是事實沒錯，但做人也不用這麼靠北吧？怎麼說都是努力換來的🫠,1
奶奶本來就不喜歡你 所以講出來的話不要太在意 你很棒的！,1
別在意，過好自己的人生,0
講歸講 阿嬤還不是都用我們屏大醬油,0
考上自己理想的學校比較重要，不要去在乎別人給你的臉色,1
但是阿嬤說的是事實,1
"你很棒！我想跟你說，雖然都會很在意家人的想法，希望不要讓親人失望，但當他們對你說出這種話的時候就要好好想想！
我想說最開心的事情就是能考上自己想要的大學跟喜歡的科系，那就是最好的，人生是你的，不要被其他人給影響了！你很優秀！這段時間辛苦啦～",1
有的阿嬤可能是愛偏愛某個孩子，愛屋及屋的，就比較疼愛那孩子的子女,1
"當年我考上銘傳的時候
阿嬤聽說我很難過
特別要平常不擅言詞的阿公來鼓勵我
甚至大動作買平板給我（他們去問鄰居 大學生需要什麼文具 真的太感動

只能說 他們愛不愛你 跟你會不會讀書真的沒關係
你只要知道你是最可愛的
是值得被愛的 就好了",1
"妳很棒！
不要放大本來就不愛妳、不喜歡妳的人的言論！畢竟這樣的人打從一開始就只想從各個方面否定妳，以傷害妳當作目的。
希望妳能好好的，也清楚知道自己並不糟糕，無論是家人還是未來的另一半，都不要被別人的言論和情緒綁架了～
愛妳的人會願意接住妳的分享欲。 繼續加油",1
