review,label
自詡為,0
至上,1
至上,1
至少,1
至少,1
至孝,1
至表歡迎,1
至為明顯,1
至盼,1
至美,1
至高,1
至高榮耀,1
至深至遠,1
至尊,1
至尊,1
至善,1
至樂,1
至親,1
至點,1
至關重大,1
至關重要,1
舌頭斷掉,0
舌辯,1
色印,1
色度,1
色狼,0
色素,1
色彩繽紛,1
色情,0
色情書刊,0
色情陷阱,0
色望易,0
色望業,0
色欲,0
色厲內荏,0
血刃,0
血本無歸,0
血光,1
血汗,0
血色,1
血性,1
血書,1
血栓,1
血氣方剛,0
血海怨尤,0
血海深仇,0
血淋淋,0
血淋淋地,0
血淚教訓,0
血淚斑斑,0
血量,1
血腥,0
血跡斑斑,0
血濃於水,1
行乞,1
行不通,0
行凶,0
行方不明,0
行方不明地,0
行用,1
行兇,0
行地,1
行有餘力,1
行劫,1
行使,1
行使武力,0
行刺,0
行政疏失,0
行星,1
行為不良,0
行為不良的人,0
行為不端,0
行為不檢,0
行為不禮貌,0
行為偏差,0
行家,1
行動,1
行強,1
行得端坐得正,1
行速,1
行善,1
行賄,1
行賄,1
行賄買票,0
行賂,0
行路,1
行藏,1
行難,0
行騙,0
行囊,1
行竊,0
衣服,1
衣架,1
衣裙,1
衣裝,1
衣履光鮮,1
衣襟,1
西西,1
西風,1
西經,1
西線,1
西餐,1
串成,1
串音,1
串連,1
串謀,1
串聯,1
串聯,1
位在,1
位居領先,1
位居關鍵,1
位相,1
住家,1
住進,1
住監獄,0
伴有,1
伴兒,1
伴遊,1
佛手,1
佛法,1
佛香,1
佛徒,1
佛書,1
佛珠,1
佛理,1
何不,1
何不,1
何不可,1
何必,0
何在,0
何妨,0
何來,0
何來立場,0
何其多,0
何況,0
何苦,0
何苦來哉,0
何嘗,0
估定,1
估計,1
估計,1
估測,1
估量,1
估算,1
佐證,1
伺服,1
伺機而動,1
伸手,1
伸出,1
伸出手救援,1
伸出援手,1
伸虎爪,1
伸展,1
伸張,1
伸援,1
佔了,1
佔上風,1
佔有,1
佔到優勢,1
佔便宜,0
佔掉,1
佔著,0
佔著毛坑不拉屎,0
似天使,1
似乎,1
似乎有理,1
似乎表示,1
似曾相識,1
但仍應有,1
但非,0
但卻只是,0
但若認為,0
但願,1
但願,1
作文,1
作出不少貢獻,1
作出決定,1
作出賠償,1
作出選擇,1
作犯規動作,0
作奸犯科,0
作好,1
作成,1
作收,1
作低沈聲,0
作弄,0
作秀,0
作定奪,1
作怪,0
作品,1
作後盾,1
作活,1
作為,1
作為獎品,1
作美,1
作家,1
作祟,0
作偽証,0
作偽證,0
作假,0
作崇,0
作掉,0
作梗,0
作票,0
作嫁,1
作業,1
作準備,1
作賊,0
作賊喊捉賊,0
作嘔,0
作夢,0
作對,0
作弊,0
作廢,0
作樂,0
作罷,0
作戰,0
作翻,1
作繭自縛,0
作證,1
作孽,0
作驚人表演,0
你以為自己,0
你以為你是誰,0
你他媽,0
你去死,0
你死我活,0
你完了,0
你來我往,0
你是怎樣,0
你是怎樣啊,0
你就完了,0
你媽,0
你管我,0
你儂我儂,1
低下,0
低水平,0
低水準,0
低劣,0
低地,1
低成就,0
低自尊,0
低估,0
低利,1
低吼,0
低吟,1
低沈,0
低沉,0
低於,0
低於他人者,0
低姿態,0
低哼,0
低哦,0
低弱,0
低級,0
低級庸俗,0
低迷,0
低迷不振,0
低票,1
低等,0
低階,0
低廉,1
低微,0
低矮,1
低經濟成長,0
低落,0
低語,1
低層次,0
低潮,0
低盤,1
低調,1
低賤,1
低頭,1
低頭,1
低檔,1
低聲,0
低聲下氣,0
低聲地,0
低聲含糊,0
低聲含糊地說,0
低靡,1
低鹽,1
伶俐,1
佈下,1
佈殺陣,0
佈置地雷或水雷,0
佈滿,1
兌現,1
克制,1
克制,1
克服,1
克服,1
克服經濟困難,1
克服難關,1
免不了,1
免不了,1
免去,1
免役,1
免於,1
免於,1
免於受苦,1
免除,1
免除,1
免得,1
免得,1
免稅,1
免費,1
免費,1
免談,0
免遭,1
免職,0
免職,1
兵丁,1
兵刃,1
兵將,1
兵敗,0
兵敗如山倒,0
兵源,1
兵團,1
兵種,1
兵器,1
冷冰冰,0
冷汗,0
冷汗,1
冷血,0
冷冷,0
冷杉,1
冷門,0
冷門,1
冷亮,1
冷峻,0
冷笑,0
冷淡,0
冷眼,0
冷眼旁觀,0
冷然,0
冷感,1
冷暖在心頭,0
冷落,0
冷漠,0
冷酷,0
冷酷地,0
冷嘲,0
冷嘲,1
冷嘲熱諷,0
冷鋒,1
冷戰,0
冷戰結束,1
冷戰對立,0
冷靜,1
冷靜,1
冷靜下來,0
冷靜地,1
冷靜決定,1
別小看,0
別有,1
別來惹我,0
別來煩我,0
別致,1
別無二致,1
別緻,1
別談,0
別鬧,0
別離,0
判刑,0
判決,1
判決,1
判定,1
判為,1
判若兩,0
判若兩人,0
判若雲泥,0
判處,1
判罪,1
判賠,1
判賠,1
判斷,1
判斷力,1
判讀,1
利大於弊,1
利己,0
利己主義,0
利用,1
利用,1
利用人,0
利用別人,0
利用我們,0
利多,1
利多於弊,1
利於,1
利益,1
利益,1
利益均霑,1
利益輸送,0
利基,1
利基市場,1
利得,1
利誘,0
利潤,1
利器,1
刪去,0
刪除,0
刪掉,0
刪減,0
劫匪,1
劫掠,0
劫掠,1
劫貧濟富,0
劫機,0
助人,1
助人,1
助力,1
助力,1
助手,1
助於,1
助長,1
助長,1
助長了,1
助威,1
助益,1
助陣,1
助動,1
助跑,1
助隊,1
助勢,1
助選,1
努力,1
努力不懈,1
努力完成,1
努力爭取,1
努力研究,1
努力尋求,1
努力解決,1
努力緩和,1
努力謀求,1
即今,1
即日,1
即日起,1
即可,1
即可參加,1
即可獲贈,1
即有,1
即告,1
即使,1
即使,1
即為,1
即將,1
即將失衡,0
即將成立,1
即將成為,1
即將完成,1
即將來臨,1
即將到來,1
即將啟動,1
即將進行,1
即將開打,1
即景,1
吝惜,0
吝嗇,0
吝嗇鬼,0
吞下,0
吞吐,1
吞吃,0
吞回,1
吞服,1
吞得下去,1
否決,0
否決權,0
否定,0
否則,0
否認,0
否認了,0
吧檯,1
呆人,1
呆子,0
呆呆,0
呆板,0
呆帳,0
呆帳,1
呆望,1
呆笨,0
呆想,1
呆滯,0
吳音,1
呈交,1
呈狀,1
呈述,1
呈現,1
呈現偏差,0
呈報,1
呈獻,1
呈顯,1
君子之爭,1
君臣,1
君皇,1
告,1
告一段落,1
告示,1
告別,0
告吹,1
告到公堂,0
告知,1
告急,0
告密,0
告密者,0
告捷,1
告終,0
告發,0
告訴,1
告訴錯誤,0
告訴錯誤的消息,0
告誠,0
告誡,0
告罄,0
告贏,1
吹牛,0
吹牛皮,0
吹起,1
吹起,1
吹乾,1
吹捲,1
吹捧,1
吹捧,1
吹跑,1
吹說,1
吹噓,1
吹噓,1
吹噓說,0
吻上,1
吻合,1
吸引,1
吸引,1
吸引人,1
吸引人的事物,1
吸引力,1
吸收,1
吸收,1
吸走,1
吸取,1
吸取,1
吸毒,0
吸毒又偷竊,0
吸毒者,0
吸毒問題,0
吸食,1
吸納,1
吸除,1
吸乾,1
吸淨,1
吸管,1
吵一架,0
吵人,0
吵死,0
吵別人,0
吵吵鬧鬧,0
吵吵鬧鬧的要求,0
吵完,1
吵到,0
吵到,1
吵的像什麼鬼一樣,0
吵架,0
吵起來,0
吵嘴,0
吵鬧,0
吵鬧聲,0
吵醒,1
吵翻天,0
吵雜,1
吶喊,0
吠盡,0
吼叫,0
吼叫著表達,0
吼道,0
含有,1
含有特定意味,0
含沙射影,0
含恨,0
含恨,1
含恨在心,0
含笑,1
含笑,1
含帶,1
含情脈脈,1
含混,0
含淚,0
含淚,1
含蓄,1
含糊,0
含糊地說,0
含糊地說話,0
含糊話,0
吟詠,1
吟遊,1
困乏,0
困在,0
困守,0
困死,0
困住,0
困局,0
困於,0
困惑,0
困惑,1
困窘,0
困頓,0
困境,0
困窮,0
困擾,0
困擾,1
困擾不已,0
困擾不安,0
困獸之鬥,0
困獸鬥,0
困難,0
困難度,0
困難度增高,0
困難重重,0
均勻,1
均可,1
均未,0
均有,1
均表示,1
均能享受,1
均採用,1
均等,1
均量,1
均勢,1
均認為,1
均需參加,1
均衡,1
均衡發展,1
均霑,1
均應,1
均屬空談,0
坎坷,1
坐以待斃,0
坐立不安,0
坐成,1
坐收,1
坐冷板凳,0
坐到,1
坐臥不安,0
坐相,1
坐椅,1
坐等,1
坐視,1
坐進,1
坐鎮,1
坐穩,1
坐穩首位,1
壯大,1
壯大,1
壯聲勢,1
壯舉,1
壯闊,1
壯麗,1
壯麗雄偉,1
壯觀,1
夾攻,1
夾角,1
夾起,1
夾帶,1
夾殺,0
夾處,1
夾痛,0
夾道,1
夾縫,1
妝容,1
妝奩,1
妝點,1
妒心,1
妒忌,0
妒恨,0
妨害,0
妨害司法,0
妨害物,0
妨礙,0
妨礙,1
妨礙司法,0
妨礙者,0
妙不可言,1
妙計,1
妙極,1
妖嬈,1
妖魔化,0
妓女,0
妊,1
妥協,1
妥協,1
妥為,1
妥善,1
妥善因應,1
妥善安排,1
妥善完成,1
妥善執行,1
妥善處理,1
妥善規畫,1
妥善規劃,1
妥當,1
妥適,1
妥擬,1
孝行,1
孝弟,1
孝順,1
孝敬,1
完了,0
完全,1
完全不可,0
完全化解,1
完全反映,1
完全比照,1
完全瓦解,0
完全沒,0
完全沒有,0
完全依法,1
完全取代,1
完全和平,1
完全忽略,0
完全致力,1
完全展現,1
完全採納,1
完全排除,0
完全符合,1
完全喪失,0
完全喪失者,0
完全無關,0
完全禁止,0
完全違反,0
完全滿意,1
完全整合,1
完好,1
完成,1
完成了,1
完成修正,1
完形,1
完投,1
完投勝,1
完封,1
完封勝,1
完美,1
完美的結合,1
完美無缺,1
完美結合,1
完美演出,1
完畢,1
完畢,1
完蛋,0
完備,1
完結,0
完結,1
完善,1
完滿,1
完盡,1
完整,1
完整,1
完整規畫,1
宏大,1
宏偉,1
宏規,1
宏觀,1
宏觀願景,1
尬,0
局促,0
局促不安,0
局限,0
局限於狹小空間,0
局面底定,1
屁用,0
屁事,0
屁股,0
屁股,1
屁啦,0
屁眼,0
屁話,0
尿液,1
尾燈,1
岐見,0
岔子,0
岔開,1
岌岌可危,0
巫婆,0
巫術,0
希求,1
希望,1
希望大增,1
希望中央一定要信守承諾,1
希望協助,1
希望爭取,1
希望能,1
希望採部分開放措施,0
希望維持,1
希望說服,1
希冀,1
序文,1
庇佑,1
庇護,0
庇護,1
床母,1
床罩,1
床鋪,1
弄不清楚,0
弄凹,0
弄巧成拙,0
弄丟,1
弄死,0
弄污,0
弄弄,1
弄來,1
弄到,1
弄歪,0
弄破,1
弄混,0
弄跛,0
弄亂,0
弄亂,1
弄碎,0
弄潮,1
弄皺,0
弄複雜,0
弄錯,0
弄糟,0
弄翻,0
弄壞,0
弄髒,0
弄髒,1
弟兄,1
形上,1
形同,1
形同一體,1
形同廢紙,0
形成,1
形成共識,1
形成重壓,0
形成這個共識,1
形色,1
形制,1
形容枯槁,0
形單力薄,0
形象受損,0
形象盡失,0
形塑,1
形塑,1
形影不離,1
形影不離的朋友,1
形聲,1
彷如,1
彷彿,1
忘了,0
忘不了,1
忘不了,1
忘本,1
忘恩,0
忘恩負義,0
忘記,0
忌妒,0
忌憚,0
忌諱,0
志在,1
志在,1
志哀,1
志氣,1
志氣,1
志得意滿,1
志願,1
忍下來,0
忍不住,1
忍心,0
忍住,0
忍住,1
忍受,1
忍受,1
忍受不了,0
忍者,1
忍耐,1
忍耐,1
忍耐力,1
忍耐力低,0
忍氣吞聲,0
忍痛,0
忍痛,1
快了許多,1
快刀斬亂麻,1
快上,1
快快活活,1
快快樂樂,1
快步追上,1
快車,1
快於,1
快板,1
快枯竭,0
快活,1
快活,1
快馬加鞭,1
快速,1
快速合作,1
快速成長,1
快速改善,1
快速起飛,1
快速統一,1
快速進行,1
快速進展,1
快速解決,1
快速擴張,1
快意,1
快感,1
快感,1
快滾,0
快樂,1
快樂主義,1
快樂主義者,1
快樂地,1
快樂論,1
快鍋,1
戒尺,1
戒除,1
戒備,0
戒備森嚴,0
戒慎,1
戒慎,1
戒慎小心,0
戒嚴,0
戒懼,0
戒護,1
我方,1
我好恨,0
我行我素,0
我的職責,1
我咧,0
我咧看,0
我恨你,0
我靠,0
我操,0
我操你媽,0
抄你爸,0
抗日,0
抗日,1
抗拒,1
抗拒,1
抗爭,1
抗爭,1
抗暴,1
抗戰,0
抗衡,1
抗衡,1
抗壓,1
抗壓,1
抗議,0
抗議行動,0
抗議者,0
抗辯,0
抗變,0
抖抖,1
抖顫,0
技不如人,0
技巧,1
技師,1
技術上可行,1
技術純熟,1
技職,1
技驚四座,1
技驚全場,1
扶正,1
扶助,1
扶植,1
扶搖直上,1
抉擇,1
扭打,0
扭曲,0
扭曲史實,0
扭曲事實,0
扭曲誇大,0
扭曲醜化,0
扭曲證據,0
扭到,1
扭歪,0
扭捏作態,0
扭鬥,0
扭傷,0
扭腰,1
扭轉,1
扭轉,1
扭轉劣勢,1
扭轉乾坤,1
扭轉情勢,1
扭轉頹勢,1
把..分隔開,0
把..孤注一擲,0
把..烤焦,0
把..強加於,0
把..割下,0
把..悶死,0
把..燒焦,0
把..嚇出來,0
把..嚇跑,0
把..歸咎於,0
把工作搞糟,0
把火撲滅,1
把弄,1
把妳打死,0
把酒,1
把握,1
把握良機,1
把握時機,1
把握機會,1
把穩,1
把關,1
把關,1
把關在欄內,0
扼死,0
扼制,0
扼殺,0
扼腕,0
找不到,0
找出,1
找出來,1
找回公義,1
找回球感,1
找事,1
找到,1
找到樂趣,1
找法,1
找麻煩,0
找無,1
找零,1
找對,1
找齊,1
找誰幹啊,0
找機會,0
找錯,0
找藉口,0
找碴,0
批次,1
批判,0
批到,1
批倒,1
批准,1
批核,1
批臭,0
批鬥,0
批發,0
批評,0
批評別人,0
批評者,0
批評為,0
批評家,0
批駁,0
扳手,1
扳平,1
扳正,1
扳回,1
扳回一城,1
扳回頹勢,1
扳成,1
扳倒,1
扳倒,1
扳機,1
抒情,1
抒發,1
抒解,1
抒懷,1
扯出,0
扯破,0
扯破的洞,0
扯進醜聞,0
扯開,1
扯碎,0
扯鈴,1
扯遠,1
扯懶蛋,0
折本,1
折扣,0
折兵,1
折服,1
折損,0
折衝,0
折磨,0
折翼,0
折斷,0
折舊,0
折舊,1
折騰,0
折彎,1
扮出,1
扮相,1
扮起,1
扮演,1
投入,1
投入深淵,0
投下重大變數,0
投身,1
投其所好,1
投注,1
投注極大努力,1
投保,1
投降,1
投降,1
投書,0
投案,1
投桃報李,1
投寄,1
投給,1
投訴,0
投誠,1
投資,1
投資增加,1
投資環境惡化,0
投滿,1
投遞,1
投彈,0
投彈於,0
投影,1
投敵,0
投機,0
投機,1
投機行為,0
投機性,0
投機炒作,0
投機炒作者,0
投機客,0
投擲,1
投懷送抱,1
投顧,1
抓出,1
抓地,1
抓住,0
抓住機會,1
抓來,0
抓來打一打,0
抓取,0
抓得之物,0
抓傷,0
抓傷,1
抓蝦,1
抓錯,0
抑止,0
抑低,0
抑制,0
抑鬱,0
改口,1
改口辯稱,0
改良,1
改良式,1
改姓,1
改為,1
改革,1
改革成功,1
改革開放,1
改掉,0
改造,1
改途,1
改報,1
改善,1
改善,1
改善了,1
改善援助,1
改善體質,1
改進,1
改進,1
改當,1
改過自新,1
改寫,1
改調,1
改頭換面,1
改變,1
改變了,1
改變不了,0
改變成,0
改變改變,0
改觀,1
改觀,1
攻下,1
攻下,1
攻上,1
攻方,1
攻占,1
攻打,0
攻守俱佳,1
攻守俱佳,1
攻佔,1
攻佔,1
攻佔榜首,1
攻訐抹黑,0
攻得,1
攻得,1
攻進,1
攻勢猛烈,1
攻詰,1
攻擊,1
攻擊,1
攻擊性,0
攻擊者,0
攻讀,1
攸關,1
更了解,1
更上一層樓,1
更上層樓,1
更久,1
更大,1
更大的困難,0
更不用提,0
更不妥協地,0
更內向,0
更方便,1
更加,1
更加,1
更加充分,1
更加成熟,1
更加努力,1
更加吸引,1
更加活絡,1
更加重視,1
更加高漲,1
更加敏感,1
更加惡化,0
更加熱絡,1
更加複雜,0
更加穩定,1
更可,1
更可取,1
更可藉,1
更可觀,1
更外向,1
更正,0
更民主,1
更合理,1
更多,1
更多好手,1
更多倍,1
更多商機,1
更好,1
更好一點,1
更好看,1
更成熟,1
更有,1
更有力,1
更有可能,1
更有必要,1
更有利,1
更有吸引力,1
更有信心,1
更有效,1
更有效率,1
更有商機,1
更有理由,1
更有說服力,1
更有彈性,1
更有機會,1
更有療效,1
更低,0
更低成本,1
更低廉,1
更別說,0
更吸引力,1
更快,1
更快籌措,1
更改,1
更改,1
更沒有,0
更迅速,1
更佳,1
更具,1
更具有效率,1
更具效率,1
更具國際觀,1
更具彈性,1
更受矚目,1
更和平,1
更旺,1
更易,1
更易,1
更是,1
更是如此,1
更是特別,1
更為不智,0
更為光明,1
更為有利,1
更為直接,1
更為重要,1
更為強大,1
更為增強,1
更為廣泛,1
更為濃厚,1
更為激烈,1
更為簡便,1
更為簡單,1
更看重,1
更美,1
更要,1
更重要,1
更容易,1
更容易選擇,1
更留意,1
更能,1
更高,1
更高水準,1
更高招,1
更高層級,1
更務實,1
更堅強,1
更堅實,1
更密切,1
更強,1
更強盛,1
更接近,1
更清楚,1
更深一層,1
更喜歡,1
更富彈性,1
更惡劣,0
更惡劣地,0
更惡劣的事,0
更棒,1
更貴,1
更進一步,1
更亂,0
更傲人,1
更感謝,1
更想,1
更愛,1
更新,1
更準,1
更像,1
更嘔,0
更實,1
更精進,1
更緊密,1
更需,1
更增加,1
更廣大,1
更廣泛,1
更廣泛與深入,1
更賤,0
更適當,1
更激烈,1
更積極,1
更積極地,1
更應,1
更應該,1
更懂得,1
更瞭解,1
更糟,0
更糟的是,0
更糟糕,0
更趨一致性,1
更趨式微,0
更趨穩定,1
更趨嚴格,1
更擴大,1
更壞,0
更壞地,0
更壞的事,0
更穩定,1
更難,0
更難得,1
更嚴重,0
更嚴重的威脅,0
更嚴謹,1
更耀眼,1
更顯篤定,1
更靈活,1
束手,0
束手束腳,0
束手無策,0
束帶,1
束縛,0
束縛物,0
李派,1
村舍,1
杜絕,1
杜絕,1
杜漸,1
杞人憂天,0
步入,1
步入歧途,0
步入軌道,1
步上,0
步伐,1
步伐一致,1
步步為營,1
步槍,1
步調一致,1
每戰必勝,1
求去,1
求生,1
求同存異,1
求好,1
求好心切,1
求助,1
求助,1
求助無門,0
求求,0
求求,1
求取,1
求取進步,1
求能,1
求得,1
求情,0
求救,1
求救,1
求教,1
求教,1
求勝,1
求勝意志,1
求援,1
求進,1
求新,1
求解,0
求償,1
求償,1
求醫,1
求歡,1
沙丘,1
沙包,1
沙金,1
沙塵,1
沙豬,1
沙麗,1
沙灘,1
沁出,1
沈下,0
沈下臉,0
沈沈,0
沈沈不樂,0
沈沒,0
沈沒,1
沈重,0
沈重地走,0
沈重的步伐,0
沈重的責任,0
沈重的腳步聲,0
沈重緩慢,0
沈重緩慢地走,0
沈浸,0
沈迷,0
沈寂,0
沈淪,1
沈淪,1
沈悶,0
沈痛,0
沈著,1
沈著,1
沈著應變,1
沈溺,1
沈溺,1
沈醉,1
沈醉,1
沈澱,1
沈默,0
沈默不語,0
沈默以對,0
沈穩,1
沈穩,1
沈穩內斂,1
沈鬱,0
沉沒,1
沉重,0
沉迷,0
沉寂,0
沉淪,0
沉陷,0
沉陷,1
沉悶,0
沉痛,1
沉雄,1
沉溺,0
沉默,0
沉鬱,0
決不,1
決不允許,0
決不會,0
決心,1
決定,1
決定,1
決定向,1
決定性,1
決計,1
決策,1
決策層僵化,0
決意,1
決論,1
決戰,1
決選,1
決斷,1
決斷力,1
決議,1
決議成立,1
汰換,1
汰換,1
沖下,1
沖打,0
沖刷,1
沖勁,1
沖淡,1
沖淡,1
沖進,1
沖煞,1
沖蝕,0
沖澹,1
沒了,0
沒人,0
沒人性,0
沒人要買,0
沒人想到,0
沒人懷疑,1
沒大沒小,0
沒才華,0
沒什麼,0
沒什麼水準,0
沒天理,0
沒手,0
沒手沒腳,0
沒水準,0
沒出息,0
沒去,0
沒去理會,0
沒用,0
沒用的傢伙,0
沒再向,0
沒在,0
沒好氣,0
沒收,0
沒收物,0
沒有,0
沒有,0
沒有人,0
沒有人相信,0
沒有反省,0
沒有方法,0
沒有出面,0
沒有出路,0
沒有必要,0
沒有打算,0
沒有本錢,0
沒有民主,0
沒有用,0
沒有目標,0
沒有共識,0
沒有考慮,0
沒有自信,0
沒有把握,0
沒有改善,0
沒有足夠,0
沒有防備,0
沒有兩樣,1
沒有放棄,1
沒有信心,0
沒有保留,0
沒有時間,0
沒有根據,0
沒有笑容,0
沒有能力,0
沒有問題,1
沒有堅持,0
沒有理由,0
沒有異議,1
沒有規則,0
沒有通過,0
沒有透露,0
沒有提及,0
沒有發現,0
沒有給錢,0
沒有進展,0
沒有開成,0
沒有意思,0
沒有經驗,0
沒有誠信,0
沒有誠意,0
沒有資格,0
沒有跡象,0
沒有預期到,0
沒有實質效益,0
沒有影響,1
沒有影響,1
沒有締造,0
沒有機會,0
沒有積極,0
沒有辦法,0
沒有錯,1
沒有闔眼,0
沒有證據,0
沒有關係,1
沒有關係,1
沒有競爭力,0
沒有顧忌,0
沒有觀察到,0
沒完沒了,0
沒屁眼,0
沒希望,0
沒把握,0
沒沒無聞,0
沒那麼,0
沒事,1
沒事,1
沒事做,0
沒來由,0
沒到,0
沒受,0
沒受教育,0
沒命,1
沒注意到,0
沒法,0
沒法子,0
沒法子贏,0
沒法兒,0
沒信心,0
沒勁,0
沒品,0
沒品德,0
沒建立,0
沒為,0
沒看到,0
沒看過,0
沒面子,0
沒風度,0
沒效,0
沒料到,0
沒能,0
沒能力,0
沒能力做,0
沒做到,0
沒動逃,0
沒參加,0
沒參賽,0
沒問題,1
沒帶給,0
沒得,0
沒得,1
沒得說,0
沒救,0
沒救了,0
沒教養,0
沒理由,1
沒理由,1
沒規矩,0
沒結果,0
沒進步,0
沒閒著,1
沒意思,0
沒意義,0
沒想,0
沒想到,0
沒腳,0
沒腦袋,0
沒落,0
沒資格,0
沒道理,0
沒達到,0
沒盡到,0
沒睡好,0
沒種,0
沒精,0
沒精打采,0
沒精打彩,0
沒說實話,0
沒輒,0
沒衛生,0
沒談妥,0
沒機會,0
沒辦法,0
沒錯,1
沒錢,0
沒離成,0
沒關係,1
沒關係,1
沒覺察到,0
沒贏過,0
沒贏過球,0
沒轟出,0
沒聽過,0
沒讓,0
汽車扣押場,0
汽球,1
汽艇,1
沃野,1
汲汲於,1
汲取教訓,1
灼枯,0
灼痛,0
灼痛感,0
灼傷,0
災害,0
災禍,0
災難,0
災難性,0
災變,1
牢不可破,0
牢固,1
牢靠,1
牢騷,0
狂叫,1
狂妄,0
狂奔,0
狂放,0
狂怒,0
狂怒的人,0
狂洩,0
狂風,0
狂風大浪,0
狂笑,1
狂掃,1
狂掃,1
狂勝,1
狂喊,1
狂喜,1
狂跌,0
狂亂,0
狂亂地說,0
狂傲,0
狂傲,1
狂愛,1
狂暴,0
狂暴地,0
狂潮,1
狂熱,1
狂熱,1
狂熱加油,1
狂熱地,0
狂熱者,0
狂熱讚揚,1
狂罵,0
狂濤,1
狂瀉,1
狂歡,1
狂飆,1
狂飆,1
狂飆期,0
男女,1
男子漢,1
男仕,1
男用,1
男足,1
男單,1
男盜女娼,0
男童,1
男爵,1
男權,1
盯住,1
盯住,1
私心,0
私生,0
私自,0
私函,1
私奔,1
私密,1
私產,1
私貨,1
私通,0
私煙,1
私運,0
私製,1
私黨,0
秀一場戲,0
秀逗,0
禿頭,0
究竟,1
系友,1
系爭,1
罕見,1
罕見,1
肝膽相照,1
肘掖生變,0
肛交,1
肚量小,0
肚臍,1
肚爛,0
育才,1
育養,1
育雛,1
良心,1
良心不安,0
良心被狗吃,0
良方,1
良多,1
良好,1
良好合作,1
良好形象,1
良好訓練,1
良好教育,1
良好開端,1
良好機會,1
良好關係,1
良帖,1
良性,1
良性,1
良性互動,1
良性發展,1
良性溝通,1
良性競爭,1
良知,1
良將,1
良率,1
良莠,1
良莠不齊,0
良策,1
良善,1
良幣,1
良質米,1
良機,1
良窳,1
芋葉,1
見不得人,0
見仁見智,1
見地,1
見死不救,0
見血封喉,0
見拙,1
見於,1
見客,1
見效,1
見效,1
見真章,1
見鬼,0
見問,1
見聞,1
見獵心喜,1
見證,1
角力競,0
角峰,1
角逐,1
言不及義,0
言之過早,0
言之鑿鑿,1
言出必行,1
言而有信,1
言行矛盾,0
言笑晏晏,1
言詞,1
言詞閃爍,0
言歸於好,1
谷底,0
谷底回升,1
豆苗,1
豆棚,1
豆腐,1
豆漿,1
貝戈戈,0
貝戈哥,0
貝他,1
貝哥哥,0
赤日,1
赤字,0
赤字擴大,0
赤足,1
赤芝,1
赤貧,0
赤貧者,0
赤裸裸,0
赤熱,1
走人,0
走人,1
走入,1
走入歧途,0
走下坡,0
走上正途,1
走上歧路,0
走上絕路,0
走火入魔,0
走出,1
走出低潮,1
走出谷底,1
走出陰影,1
走失,0
走失的家畜,0
走失動物認領欄,0
走向,1
走向和平,1
走向和解,1
走向國際化,1
走向統一,1
走回,1
走回路,0
走回競爭,1
走好運,1
走至,1
走位,1
走低,0
走完,1
走私,0
走來,1
走狗,0
走狗,1
走後門,0
走後門關說,0
走降,0
走音,1
走弱,0
走疲,0
走強,1
走得慢,0
走軟,0
走散,0
走散的人,0
走著瞧,0
走貶,0
走進,1
走開,0
走開啦,0
走勢強勁,1
走漏,0
走緩,0
走錯了,0
走險,0
走險,1
走鏢,1
足月,1
足以,1
足以傲人,1
足以影響,1
足以應付,1
足以顯示,1
足可,1
足印,1
足見,1
足足擁有,1
足夠,1
足夠的信心,1
足球,1
足備,1
足智多謀,1
足跟,1
足與,1
足與美國匹敵,1
身亡,0
身分不明,0
身心,1
身心創傷,0
身心煎熬,0
身手,1
身任,1
身在,1
身受其害,0
身受菸害,0
身法,1
身故,0
身為,1
身負重責,1
身重,1
身強體壯,1
身教,1
身敗名裂,0
身陷危境,0
身陷險境,0
身無分文,0
身價大漲,1
身體,1
身體虐待,0
身體暴力,0
車位,1
車程,1
車費,1
車量,1
車隊,1
車禍,0
車艙,1
車聲,1
辛苦,1
辛苦,1
辛苦地,0
辛勞,1
辛勞,1
辛勤耕耘,1
辛辣,0
辛酸,0
辛酸誰人知,0
迂回,0
迂回說法,0
迂迴,0
迂迴起伏,0
迅即,1
迅速,1
迅速下降,0
迅速地,1
迅速處置,1
迅速補抓,1
迄未,0
迄未見效,0
迄無,0
巡守,1
邪神,0
邪術,1
邪惡,0
邪道,1
邪說,1
那般,1
那敢,0
那裡惹到你,0
那麼大,1
那麼沒用,0
那麼幹,0
那麼爛,0
那樣,1
里程碑,1
防止,1
防止,1
防水,1
防火障,1
防守,1
防守狀態,0
防杜,0
防災,1
防制,1
防制,1
防治,0
防務,1
防堵,0
防備,1
防備,1
防寒,1
防盜,1
防滑,1
防蝕,1
防颱,1
防範,1
防範,1
防線,1
防衛,1
防衛,1
防禦,1
防禦,1
防禦力很低,0
防護,0
防護罩,1
防曬,1
並不,0
並不代表,0
並不多,0
並不多見,0
並不局限於,0
並不希望,0
並不表示,0
並不急於,0
並不恰當,0
並不是,0
並不負責,0
並不重要,0
並不能,0
並不符合,0
並不會,0
並不像,0
並不對峙,1
並不滿足,0
並不輕鬆,0
並不樂於,0
並不樂意,0
並不適格,0
並不贊成,0
並未,1
並未,1
並未用,0
並未同意,0
並未成功,0
並未承諾,0
並未注意,0
並未消失,0
並未能,0
並未脫離,0
並未解決,0
並未盡力,0
並未確立,0
並未確實遵守,0
並未擁有,0
並未擴大,0
並未贏得,0
並列,1
並列,1
並列第一,1
並列領先,1
