review,label
"什麼叫中獎？
什麼叫 🤣？


一開始很快看過去還以為是你重病，不知道要不要出去玩
再看一次鬆了一口氣
看完內文..
呃這種素質寧願是我第一次看的標題",0
你好扯⋯是你先生的爸爸欸，這還要問！？,1
"老公的爸爸對他來說是很重要的人吧
你爸如果被宣判這種事情你老公還在那邊擔心不能改期跟退費這種事情你覺得妥當嗎？
儘管今天在怎麼感情不好 
老公對你來說都是重要的人
陪他爸爸走完這短短的日子不過分吧",1
你在🤣三小？？？,0
"看到大家都好喜歡道德綁架喔⋯⋯
如果本來關係就不好，先生也不介意，到底為什麼建議別人取消啊？
通常會上來問，就表示關係本來就不好了吧？
如果關係本來就不好，說真的也沒有必要做戲假哭啼。",1
"護理師是醫院最辛苦的職業，要第一時間面對無理取鬧的病人，要被醫生管/罵，事情要分輕重緩急。控制病人與溝通、發藥、提醒、護理、檢查、紀錄，問題永遠煩不完，事情永遠做不完。有時候要幫其他同事做事，有時候緊急遇到出事的病人又要心臟爆發。而錢又比藥師少。

藥師有什麼好煩的？單子收了對一下沒什麼問題發藥，不用面對護理師、不用面對醫師、也不用面對病人，有問題只要打電話提醒醫師看錯藥，沒了。薪水又比護理師高。

我3x都要重考藥學系了。",0
"問廢話啊⋯⋯
護理系跟藥師的分數就有差別
又不是每個人都考了到
那你要這麼說為何不拿醫學系跟護理系比較？",0
能上藥學系的少寫一張考卷都是能上護理系吧，能隨便選幹嘛不選醫學系,0
沒什麼好互攻的，這些明顯就是政府雞巴爛造成的,1
四大四中的可能都考不上藥師,0
因為他們是護理系/科畢業…,0
我也不懂自己為什麼不生在首富家，現在還要辛苦賺錢當社畜😭,0
護理師到底為什麼跟藥師比。。。領域根本完全不同啊，況且不擅長讀書也可以讀護理（頂大和醫藥大學除外），但讀藥學是要成績很好的,1
人那麼辛苦為什麼你不去當神,0
"護理不是每個都那麼低，藥師也不是每個都那麼高，為什麼不拿藥師的地板比護理的天花板？至少我們醫院兩種職類年薪差不多。

但我覺得護理的福利好多了，講話夠大聲，公會也夠力。",1
"比起問這種奇怪問題，還不如在他們爭取權益時，多為他們發聲

這個社會運轉當中，很多崗位都很重要，
你想想看如果沒人當護理師了，醫療體系得成什麼樣

一個健康的體系，應該要相對保障所有人的權益，不被壓榨",1
"你這種問題不亞於問律師為什麼不當醫生
每個科系在校學得課程就不一樣，不同職業，需要不一樣的專長

不然大學幹嘛分系啊大哥",0
"因為考不上啊
同理
當藥師也有一半的人是考不上醫學

你要搞清楚為何該科系分數會高
才不是什麼該科系內容難易度
而是畢業後本質學科的平均薪資才是
如果要比難
數學系物理系那些才是真的難
三類組的雖然也不簡單
但很多也能靠硬背
還有重複的操作練習來達到一定的水準",1
人這麼累你幹嘛不當狗？,0
難道只有我覺得藥學系對其他非醫牙的三類科系的敵意好重,1
"這什麼搞笑問題
你乾脆問為什麼路上工人不去聯發科當工程師算了
或是問為什麼竹科的人不去矽谷賺更多",0
阿為什麼你不去當藥師,0
護理在台灣可以只是跳板，到國外當護理師還蠻好的～,1
"講得好像只有「護士」辛苦一樣
你一定不知道醫院有哪些醫事人員",1
在台灣三類醫療人員都很慘 藥師護理師都值得更好的環境 沒必要互相比較,1
"會問這種問題的感覺就不是護理出來的，藥學的分數多高，護理的分數又多高
但就算不是因為分數，人家也有所謂的熱忱在",1
好了啦，又在網內互打，政府的政策問題，然後三類組互打有意義嗎,1
啊 世界上又不是只有護理跟藥師,0
在醫院工作都很辛苦 何必網內互打,0
財富及權力地位密碼：專師,1
留言好多藥學系唉滴,0
"無論哪個都是被醫院壓榨的存在🤣
問我為什麼要當藥師
因為考上藥學系 考上藥師國考 所以當藥師",0
"為什麼總是拿藥學系跟護理系比？

有能力的護理系學生以及已考取執照到護理師都會積極轉跑道（重考、轉學考、高普考、或其他職業）

沒有能力的只會在threads、個版拿藥學系跟護理系比...
我想他們就是喜歡在舒適圈裡看著外面羨慕嫉妒吧

不然就是看公會夠不夠力
護理師公會真的很😊",1
因為考不上啊ಥ_ಥ,0
建議你開卡稱，下次發廢文方便封鎖。,1
沒公園綠地感覺市區的燥鬱症病患人數會飆高,1
真心建議你多讀點書,1
少子化大學高中都倒ㄧ堆了，公園根本也沒必要性，建議公園綠地全賣給建商蓋房炒房。,1
中國文化大學有存在的必要吧,1
"下一篇
博物館有沒有存在的必要
公廁有沒有存在的必要",1
"種草莓行不行，出門散步帶煉奶，邊散邊吃
你出錢啊",0
其實很多阿公阿嬤都會去公園散步運動 為什麼沒有用？,1
.....你是故意發這種文的嗎？,0
沒有公園，你整天在房間裡沒地方放風,0
怎麼又是文大的再亂,1
笑死 把都市規劃當作開心農場在玩🤡,1
熱島效應,1
看來對都市規劃完全沒有概念,1
這是反串…對吧…對吧？？,0
我建議公園改建成圖書館，讓你多讀點書,0
"感覺公園變更成建地在實務操作上有難度
基本上周邊住戶一定會抗議, 會影響到選區的立委跟議員
政府要主導的話要面對很大的輿論壓力, 而且會花很久時間

不然就要有建商大力推動, 要打點的環節很多
需要動到整個都市計畫, 檯面上跟檯面下都要花很多錢
與其打公園主意不如去收購別的地簡單的多

至於分隔島種植農作物就更困難了
除了土地以外還要考慮很多其他成本
在零碎的小土地上種植, 灌溉, 收割的成本都高得驚人
就算種的出來價格也會高到賣不出去",1
看來是小草同路人,0
"？
莫名其妙
講得好像你很有經濟價值一樣
還佔了一塊土地
不懂為何要浪費空間",0
"水泥叢林多熱你知道不？
好歹要有一些綠地讓都市降溫跟減緩熱島效應帶來的熱浪",1
增加自給率基本上是微乎其微，有多少人願意不去買更便宜的進口貨？,0
"紐約都有中央公園了

台灣再怎樣寸土寸金，有比紐約還金嗎？",1
如果這樣說的話不如把廣設的一堆大學也拔掉吧 給一堆不讀書整天搞事的8+9猴子們不如把那塊地挪作他用,1
不可能讓都市內的除了道路的每一塊土地都蓋房子，這是法規規定的，而且正常的城市規劃也不允許這樣，因為會超過城市的負載人口數，簡單說越多房子越多人會搬進來，那麼學校、交通、醫院等等設施會無法負擔這麼多人口。就連蓋房子也不是想蓋多高多大都可以，都是要依據政府的市政容積率規定，你也不想像沙丁魚一樣一堆人跟你擠在一起搶資源吧,1
"確實不該有
還會有一堆乞丐在霸佔",1
確實欸，應該要建商建造「私園」，你想要小孩有好的環境可以玩，那就去買有私園的房子，公園全拿來蓋房子，這樣人人都能有個家,1
"紐約中央公園：？？？
訪客數每年約3,750萬人
還有分隔島種什麼鬼東西
一堆不會開車的再被這些東西搞到不會看路就是繼續車禍",0
沒錢人的思維,0
你要知道公園附近的房價會比較高耶⋯⋯⋯怎麼會沒有經濟價值,1
"我比較想公審你欸 道德那麼高 勸你自己騎車開車吧 
動不動就公審別人 嘴長在臉上 麻煩跟他說
你蹺腳讓我不好站 不要當膽小鬼好嗎",0
大哥，小弟留言改這樣夠明顯嗎🥺🥺,1
俗辣,0
什麼破事都要搞到公審的人，是不是也支持六法全書唯一死刑啊？,0
"遇到這種事情我都直接當下講
順便錄影自保 你不覺得你在這邊講很沒意義嗎",1
是不會當下跟當事人講膩？,0
Dcard快變中年公社了,0
"不敢當下跟他講 只會用公審的方式來讓自己得到優越感 你真的也好不到哪去
既然被擋到站立空間 就請出聲讓對方改變坐姿 這樣po網有什麼用處？都唸到大學了還不懂得替自己爭取權益？ 還是你偷用爸爸媽媽帳號辦dcard的？",1
完全看不出他的腳哪裡有擋到2-3人，反而是站著的兩個靠他那麼近，根本沒空間把腳放下來好嗎，很明顯你才是那個欠公審的人,0
挺你，我也很討厭這種人,0
素質差的人就怕遇到瘋子，哪次忍不住了吼他兩句，讓他以後都不敢搭車,0
"你給人家亂拍還貼網,更沒道德",1
"兩腿交疊其實沒佔到多少空間吧 
如果是腳伸很長 打很開 還比較說得過",1
笑死，樓上素質差的爆氣了，整天在外製造成本還易怒,1
"是我道德觀太低下了
還是大家真的認為這嚴重到需要公審？

這個照片裡面腳的位置也沒真的影響很大，也看不出是故意這樣做的，看前面論述還以為是下面這樣",0
所以你說了嗎,0
"他收回去
是會多一個人站嗎？",0
這樣還好吧 你公審他水準更低一點吧,0
去跟他講啊，跟我講幹嘛，可憐,0
"到底為什麼什麼事情都一直公審，道德標準有多高到要不斷的去糾正別人，擋到一個人站位也要公審，那以後我拿吸管不小心多拿一隻要不要被公審，還是我拿二十個一塊錢買東西也要被公審？
比起擋到一個人的站位，偷拍我還覺得更應該公審",1
膽小鬼,0
"你拍的照片很明顯他右邊塞了一個黃色衣服的人
導致他的腳沒辦法正常放= =",1
我是看不出來哪裡擋到人啦，也不是腳打開去影響其他乘客,0
"笑死
啊怎麼不扒下去
只敢上網嘴砲",1
如果我左右都是異性我也會想蹺腳欸,1
"我是腳要站開才能站穩的人
通常遇到這種我都會腳打很開站在他前面，讓他的腳卡在我兩隻腳中間又不會碰到的情況

然後他們就會收回去了🤣",1
"這根本沒占到多少空間
你是都不怕被對方告喔",1
"你是中老年人哦
Dcard快和臉書一樣整天發廢文公審別人
這是要紅什麼啊
笑死",0
我覺得你比較欠公審啦,1
"人家腳伸多長、要怎麼坐都不違法啊，
但原po 你在這公審有沒有違法你自己看著辦囉



改一下留言，免得更多人看不懂🥺🥺",1
"到底多癢？路邊遇到的女生也能帶回家⋯阿那個的女的也很讓人問號= =這麼隨意的嗎
這男生根本不是真心對妳⋯下一個會更好
你把自己的生活過好 交一個相愛的男友 讓他看到 羨慕死他^^",1
虎頭山的旅遊🍃嗎,0
是基本但是就是有很多人做不到,0
妳在知道這個人不專一之後，乾脆俐落地選擇分手，我覺得很棒！祝福妳遇到更好的人～,1
請問妳是在澎湖、金門還是馬祖？,1
"我到底看了什麼….
現代人的感情還有什麼可相信的？",1
"噁男
他一定會有報應的！
不過還是恭喜你",1
無言以對，真希望公布這種人,1
"出車禍還能打破ㄆ
真的很強
史上最奇妙的ㄆ友",1
"這也太容易了吧
而且那女生受傷 做不會痛嗎😵",0
"一定很帥
原來路上救車禍的人也可以順道幹好多砲",1
"那女生摔車受傷包紮後，前任還帶她去打炮？是背叛你還同時趁人之危嗎？

恭喜你擺脫爛貨。",0
ㄜ..這劇情走向和噁男真的我不理解,1
從一開始車禍就是騙人的吧,0
"感情有排他性需要忠誠跟專一
但是這個世界上有很多的誘惑
有些人還沒進化，沒辦法去抵擋這些誘惑
只能恭喜你已經遠離這個人了
連老天都在幫你
之後肯定紅紅火火順順利利",1
好離奇的出軌,0
怎麼可能路上撞到一個女生就帶回家打砲，太瞎了，這兄弟騙人都不會，妳前男友跟他哥打砲我還信,0
"妳是說
牠在路上看到女生受傷
然後當天就帶她回家打砲 

？？",1
"這個故事變換的很突然很快

以為是男友在想要怎麼提分手，才在爬山的時候先來個最後的視訊/陪伴，然後下山後想好好提分手所以才慌張不懂要如何開口⋯ 

哪知道是什麼突然遇到一個受傷的女生，開始慌張幫她處理傷口，然後就把人載回家打砲？女生也OK這樣？蛤？

前女友也很厲害會通靈，怎麼知道你們分手？
分手後馬上加妳告訴妳他們之前有打砲
感覺他們一直在聯繫，分手的事是男友跟她說的，前任才知道，可能過意不去才跟妳說",1
瞎透了 只靠下半身思考 你是對的 很棒！,1
"這個發展真的好詭異
看起來好莫名其妙",0
"痾
哇……..",0
"我以為是要講去山上卡到陰的故事
殊不知這結局….？
真是猜不透啊",0
騎著騎著就騎進去了,0
"感覺車禍根本是幌子
但也好 順利分手了 恭喜妳",1
"這是中邪吧
什麼鬼故事",0
一個人上網感到好無助,0
這是什麼神劇情？直接把傷者帶回家打炮？,1
"欸不是 那個人也就這樣被載回去打砲
什麼荒謬絕倫的劇情啊...
除了原Po 大家密碼都1234嗎",0
出了車禍還能打砲???,0
"妳是綁哪家的卡啊？
要看是哪個銀行的才比較好處理＠＠

簽帳卡真的不要給人家亂綁
被盜刷就只能算自己衰
沒有及時關閉就很難討回來了
建議可打電話去客服問看看",0
"直接拿卡去銀行換一張
隨便找個藉口就好
這樣這張卡就會失效",0
也太扯了吧⋯⋯很難看,0
告他拉,1
年紀輕輕就養小白，以前的年代哪有女生出半毛錢的事情，現在還有AA什麼的，以前完全沒聽過,1
好爛的人。。。,0
"挖靠 這我忍不下去
都分手了還要貪我的錢...",0
很葉…,0
長這麼大，不知道這種行為是犯法的嗎？他就賭妳不敢抓他，親戚都不行了，還前男友，報警～,0
"1.建議打給客服直接報遺失，換一張新卡
2.檢視這幾個月被盜刷的項目跟金額，條列出來並留下文字紀錄
例如:
2024/02/07 - UberEat - $487
2024/02/07 - 應用程式 - $74

請確認以上消費金額，共計$7487元，
請於XXXX年XX月XX日前匯還至XXXXXXX帳戶
如未歸還，將交由法律程序處理。

傳賴或簡訊都行，都比口頭語音好",1
當成是學個教訓 但怎麼說盜刷就是不對,1
寄生蟲的吃相真難看,0
支持告他,1
"妳因為一些心理病症影響了生活
或許妳很困擾，但事實是妳也影響了另一半
也許妳認為他都答應妳了，為什麼還不耐煩
但他的情緒和心理狀態
不會24小時365天都一樣

我在這整篇文章看到妳敘述的是
妳不斷表示自己心理狀態的脆弱
而先生不願意體諒妳，甚至表現不耐煩

但我實際看到的是
先生即使不滿意，他仍幫妳完成這些事
或許他的反應不如妳期望
但他從來沒有抱怨過什麼
而妳卻一次次認為他沒有體諒妳
「我真的覺得很荒唐...為什麼一位丈夫、家人會想看到對方辛苦，心裡才會平衡？」
妳打這些話的當下，妳有看到他的辛苦嗎？
我無法推斷有沒有
但 我看到的是妳把這一切視為理所當然
包括他說寄完貨還要回公司
想必妳也覺得他是在找理由推託吧
妳找不到袋子不開心，所以讓他上樓拿
但這不是妳的工作嗎？
妳應該在他要到之前就該準備好
而不是不滿意自己的狀況就拿他發洩

坦白說我人格特質跟妳一樣
另外，我有恐慌症，還有人群恐懼和社恐
我是24小時育兒的全職媽媽
大部分的事情也是先生處理
但我總會對先生覺得抱歉，因為我 他才那麼累
前陣子先生開刀，需要休養至少半年
這段期間不能騎車也不能開車
這個時候如果是妳，妳該怎麽辦？
我不會騎車也不會開車，所以我選擇搭公車
（之後會努力克服去考駕照）
其實在結婚前，我也是常常搭公車
（當時只要人太多我就會很焦慮🫠）
只是全職三年，加懷孕快四年
我心裡有很多的不安全感
但 我不想麻煩遠在其他縣市的娘家或婆家
我認為這是我們自己的事情
未來孩子要上學或我要進入職場
很多事情也要克服
所以即便覺得沒安全感
我還是在這之前盡力做好準備再出發

有很多事情是可以慢慢練習去克服的
只是妳願不願意踏出去？
妳一開始會掙扎害怕都是正常
妳可以請先生陪妳一起，讓他教妳怎麽做
有了一定流程，妳一定也能自己踏出那一步",1
"我也是INFJ，目前有一個嬰兒沒後援，也是常常會覺得先生婆家讓我壓力很大，我都會想說如果我離婚了，我自己單親帶孩子要如何維持生活(就是幫自己想後路)
你有沒有想過如果哪天你先生沒有在你的生活裡，你的蝦皮/生活怎麼辦？
不敢騎車，那就開車，想辦法克服，女生真的要幫自己想後路…",1
工作跟婚姻分開，妳把工作成本省下來，他卻沒有得到更多的好處，怎樣都疲倦，更何況你們感情也不復當初，一天四小時500或700元，固定請附近媽媽們寄貨（送完小孩兼差那種彈性半天寄貨），不會沒有人力市場,0
"有沒有持續就醫？
如果婚姻真的很不開心可以分開回娘家，然後家裡距離蝦皮門市多遠呢？？自己拿露營拖車慢慢散步過去寄貨呢？",0
"看前面雖然已經好幾個問號但下面這段讓我真正問號❓
你要麻煩人家幫你寄貨，結果連把自己的貨拿下去讓你老公方便一點都不願意嗎？",1
看完只覺得你比較讓人窒息，老公已經很配合了。,1
"麻煩那麼多、然後人家還不能不耐煩
因為妳高敏跟有憂鬱症.....總之就是完全不能嘴不能不耐不能不滿.....
壓力好大啊.....其實沒有人欠妳耶，就算是老公也不代表要承受這些耶",0
"你自己身為高敏人，還一直委屈先生去幫你寄貨
而且還是每天，就要別人配合你。
都一直麻煩人不會內疚嗎
連基本的上班交通也是麻煩人，難怪你婆婆會說話，連個外人真的都看不下去了。",0
"到底有什麼立場來這抱怨好窒息的婚姻跟生活。

該抱怨的是妳老公好嗎",0
你老公一定很愛你，不然我是沒辦法上班就要忍受高壓，下班還要到處送貨，重點是要小心翼翼照顧玻璃般、易碎的心情…,1
你高敏的部分只對自己，對老公的心情倒是很鈍,1
"我覺得你只是自私又玻璃而已
不用用「高敏人」來包裝自己",1
"我覺得你不能用生病來合理化所有行為耶
再加上你都說你高敏了
可能言談之間都容易放大先生說話隱含的情緒
雖然起初你先生有答應要幫忙
但也不能當作一切都理所當然
如果這已經成為你們互相折磨的點
那不如就像前幾樓說的找一個小幫手幫你分攤",1
"妳真的是很麻煩
不管發生什麼事都站在自己是受害者心態
跟這樣子的人長期相處誰能愉快
丈夫願意配合妳妳也要適時給予肯定和感謝
而不是連態度都要求人家永遠保持笑容和服務妳的熱忱
就算曾經在婆媳問題上虧欠過妳
也不代表要把那個情緒帶到家事或公事

我覺得婚姻是因妳自己變得走不下去
妳的心態真的要稍微調整一下
放過彼此好不好",1
我覺得目前看起來容易吵起來的點是他要幫你寄貨，妳看起來的確是比較脆弱敏感，但騎車這個部分還是可以再試試看，不要碰到障礙就縮回去，大家出外打拼哪個不是跌跌撞撞的，妳把機車練回來自己寄貨自己騎車上班，獨立一點很多事情都可以解決的。,1
"看起來就是你先生付出比較多 不論是幫妳做事 和 還是照顧妳的情緒, 妳至少態度上要對他體貼, 從文章裡看不出妳有同理. 角色互換妳早就爆炸了.",0
"妳先生真的很累
麻煩自己要做的工作
就請自己去克服做好",0
覺得妳寄貨應該自己寄，公司分明一點，或是你該付出跑腿費用，你想如果委託別人寄貨要不要給錢？,1
整篇看下來你似乎都在強調自己的委屈，你有想過先生也許也有委屈在累積嗎？他平常要上班，回家還要寄貨，他表現負面可能是因為他累了，等於有兩份工作，你真的把他去寄貨這件事看的太理所當然了,1
你真的高敏，因為那是你工作為什不是你去寄，老公下班也想休息，還幫你跑寄貨真的是很乖，而且他應該是覺得太累了現在外面又熱，但也巴結做，你還硬碰硬，如果可以讓他少跑幾趟，下班就能休息，我會扛一點，必竟是我自己的事業,1
"看了原po的更新，我建議離婚吧，放妳先生自由。
大家跟妳講了那麼多，妳還是堅持己見，認為蝦皮寄貨部分因為討論過，就是先生應負擔的工作，但造成他需要「加班」處理寄貨工作不就是妳自身問題而導致交通障礙嗎？
原po有提及蝦皮收入有用在家庭上，那先生的收入沒有拿出來供小家庭使用嗎？如果有，反過來說，原po妳是否有幫忙先生寫企劃、跑業務(或負擔其他工作內容)，以及面對主管或是長官的壓力嗎？

婚姻不是單一方一再的容忍與包容，而是要互相。",1
毛好多，不要消費高敏可以嗎,0
他不是你的員工,0
"請先生幫忙寄貨有付費嗎？
就算是家人
長期「免費」幫忙工作真的會疲乏
（做家事不同 因為幫自家做家事不會帶來收入）
如果心理健康狀況不好
是否考慮去諮商或看精神科醫師請專業協助
長期支援一個無法獨立生活的人
真的會有很大的心理壓力",1
"怎麼好像妳只高敏關注在自己身上
因爲他心情不好->導致我也心情不好了

但妳沒有深度共情到妳先生的感受來源耶

妳以前沒有過就真的下班很累了想耍廢不想再出門的時候嗎
當初是說好了協助沒錯
但講起來協助就是幫忙不是全職
有沒有可能
在他的概念裡他有他的正職工作
而蝦皮是妳的正職 妳沒有完成
然後他下班回家看到的是妳在打遊戲或睡覺
讓他收尾（寄貨）

妳說妳的上班時間是半夜  他看不到妳辛苦的地方
雖然妳說妳知道他辛苦，但看起來似乎沒有捏

妳說他沒辦法轉念讓自己寄貨沒有負面情緒
啊妳自己也是沒辦法轉念讓自己能騎車啊
說自己高敏憂鬱然後就要對方都做到好
他是承諾過了  但他也不是完全擺爛不做

妳之前可以搭計程車上班
沒有幫手，那能不能搭計程車寄貨呢
如果怕車費高就只寄量多的那個選項
可以剩的再跟先生說剩別家繞比較遠要麻煩你
就是一種有試圖努力幫忙而不是理所當然的感覺
長時間下來會磨損雙方的感情的

像是他下班後還要回公司就有點煩躁了
妳如果是真的體諒他辛苦的話就算沒大袋子也能下樓拿袋子再上去裝吧

抱歉  真的看起來在這段關係中妳沒有互相的概念
我認識的高敏人都是善解人意且會珍惜反思的
他們會怕麻煩別人所以會修正自己不讓別人產生負面情緒而影響自己
而不是直接想要對方不要有負面情緒",1
我覺得你老公應該壓力很大吧！你就像一個玻璃娃娃很容易碎，你沒工作他可能還比較輕鬆，你憂鬱症有持續就醫嗎？還不如先把自己調整好，到不必依賴他的程度，說真的你老公抗壓性很高，遇到這樣的你，他沒爆炸蠻厲害的。,1
建議請幫我寄貨的小幫手，時薪200讓你們夫妻感情好一點,1
"完全看不到妳付出什麼
只是一直強調自己高敏 這個不行那個不敢
比較辛苦的是妳先生",0
我覺得有點說不通，妳說妳是高敏感人，但妳卻沒辦法將心比心，妳先生下班後還要幫你處理寄貨=他要加班的疲倦感，妳只覺得「有單就是要每天寄，這也是先生本來就知道的」，而要求先生理所當然地負擔⋯,1
"你的工作還要麻煩別人=他在加班
你以前上班的時候喜歡天天加班嗎
為什麼不直接請小幫手固定時間負責去寄貨
或是用推車自己拉去711.蝦皮店寄貨",1
之前說的人頭該不會就是⋯⋯,0
"親戚還是當親戚就好
牽扯利益遲早只能拋棄",0
昨天不是阿嘎有發澄清的文嗎 說只是家務事,0
"但⋯嘎妹20分鐘前才跟蔡男一起出門⋯
真實情況是怎麼樣都說不準，只能說我還是挺阿嘎。
他從以前開始都不是會為了蹭流量消費別人的人，何況是他最在乎的親人（對方是否有同等在乎我倒是不知道ㄏㄏ，沒有實際相處過，但就我看到的情況是一定有做什麼讓他心碎的事情）
也覺得之前合作過後，他一直都是跟初衷相同，只想好好拍影片的人。
願世上和他一樣善良的人身邊都只有好人，這一波希望能讓帶走他所有的業障和鳥事。",1
🪑,0
"跟蔡男相處過就會知道他不是這種人
Iris跟蔡男真的是認識很久很久的朋友
跟一個認識不到幾年的人甚至相處時間跟不長的人
一起串通搞朋友的哥哥這戲碼根本不合理
拜託大家不要再亂猜測了",1
什麼ABC？,0
女神卡卡,0
難怪被貼貼圖,1
好猛 都有當柯南的本事 這樣也串的起來,1
"網友也太強大了吧😂
與其讓網友一直猜 阿嘎出來好好解釋啦
為什麼要用 AB 碼蔡妹的臉？",1
先卡,0
置板凳,0
蔡男有解釋了 自己去找吧,1
卡一個,0
？卡,0
卡住,0
該不會C 是菜男,0
卡卡西,0
"純屬猜測

由於親情關係，嘎妹可能真的不會知道AB合約的事情，但並不代表她身邊的人不知道😜
要贈流量也不是只有她這樣

該不會C 是菜男，然後當初嘎妹離開可能是因為其他員工不喜歡菜男，覺得很失望 那麼信任的朋友被大家討厭
然後菜男跟蘿拉其實是同一夥，串通好讓菜男博取嘎妹的完全信任，甚至買精品給她
利用跟嘎妹是閨蜜的關係，拉近距離，看可不可以調出公司內部更秘密的消息

剛再去看一次菜男的第一張唉居照片，那種神情跟蘿拉有點像🧐

交友真的要小心

————更
剛剛看到嘎妹限時動態又跟菜男還有另一個朋友出去
如果最後查清楚 發現菜男屬實蘿拉一夥
嘎妹卻還是選擇相信朋友大於親情的話
真的是會讓嘎哥和家人們很心痛很心酸",1
卡,0
原來想搞事情… ，就是從對方的另一半著手最快？畢竟沒有共同情誼，大多都會以利為優先,1
"現在還是等當事人出來解釋再說吧⋯⋯
不要自己當柯南

給他們一點空間處理啦",1
"你的圖二是歷史的資料喔
要不先查好資料再來啊",0
"挖靠
ABC的C 難道真的是嘎妹
連堂妹的都這樣真的會很切心欸
明明阿嘎在他北上求學幫助他超多...",1
不是⋯她臥蠶一定要畫那樣嗎 不好看,1
"一開始看到瀏海造型眼睛一亮
但時間久了還是覺得員瑛中分最好看🥹
希望再回到以前的髮型",1
Dive們已經習慣每天都有員神啟動了～,1
超級漂亮🫠🫠🫠🫠,1
"感覺換個髮色多個酒窩 就很像Liz 
都是漂亮的人啊⋯⋯",1
臉完全沒有一絲多餘的肉 也不乾癟 三庭五眼比例真的很像AI,0
"怎麼可以有人長這樣美🥹
現實生活中完全沒遇過這種美女  
真的是仙女🩷",1
"不管她的臉笑不笑
都是好美的臉啊啊！！🥹

有的人笑起來蘋果肌會很凸出
但是張員瑛完全不會🥺
為什麼可以這麼完美啊～～",1
她真的很好看！！！！,1
"神顏
真的不用爭了",0
"路人看到縮圖照片點進來看
也太漂亮了吧",1
"以前覺得她雖然好看
但不是我喜歡的型
直到有一次看到她瀏海造型後
突然就get到她的美了
長得漂亮身材比例又很好
她每天照鏡子真的不會愛上自己嗎XD",1
員瑛女神🥹💘💘💘,0
員！！神！！啟！！動！！！,0
請問可以傳到雲端分享嗎，這種神圖想存原畫質的🙏,1
臥蠶很怪，尤其第五張，其他的地方都很好看！,1
近兩次回歸以來，沒有之前好看了，有人也這樣認為嗎,1
自從換了化妝室一切都很適合😍,1
超漂亮,1
超正👍🏻感覺一天比一天長得更精緻,1
好像小本言情小說的封面（漂亮,1
真漂亮……,1
真的是神顏~~~~~超級超級好看,1
好漂亮,1
下輩子可以換我投胎當員瑛嗎😭,1
不是她的粉，但真的覺得這可以叫神顏了,0
居然還可以看到尋找滿月,1
非粉，但這幾張真的有被電到,0
她真的超像我推的孩子的星野愛，完全的天生偶像，就是要當偶像的人,1
只要有Wonyoung就有我的讚,1
"還限制留言，有夠好笑
一定是怕被罵",1
"樺達奶茶那個價錢
我一直以為是紅茶加鮮奶
不喝了！",1
"認真說台灣人多的是健忘貪小便宜
出個優惠 買一送一 買二送一 
還不是訂爆 真香",0
"真的！
道歉很輕浮～
而且內容看起來就是在淡化錯誤、卸責…

感覺就是一間利益考量，
大於誠信和良心的企業…",1
姍你妹呢,0
"就問你們各位
一芳抵制了沒？",0
"台灣人是很健忘的
很多餐廳出包之後辦了優惠活動
大家買完就會忘記了",1
有人能解答為什麼春水堂的珍奶明明是奶粉奶茶還能賣到快$200嗎？很荒謬欸,1
它的泰奶喝完嘴都紅的😅,0
確實挺讓人反感，不過我從來都沒有相信過任何道歉文，比如那些事情已經嚴重到只能收起來的商家，根本一個屁都不放直接關門；至於有道歉的，不管低聲下氣還是輕描淡寫，還不是為了後面繼續賺各位的錢？愛喝的照喝，真正在意的也不會因為推出優惠而去消費，他們要拉攏的是中間選民，那種聽到新聞時會嘴一下、但其實根本不在意的人。,0
"還想裝可愛勒
嘖嘖",1
"這已經有詐欺嫌疑了
應該要鄭重道歉吧",0
被抓包後想靠小優惠洗白，打哈哈混過去的態度，讓人更反感,0
"樺達一杯60還不是鮮奶喔⋯
而且還很普通🙂",0
鮮奶跟保久乳只是差在滅菌方式不同而已，樺達還好吧？,1
"道歉還裝可愛🙂‍↔️
我都換黑糖水自己回去加鮮奶哈哈",1
"說真的 我不覺得這件事有多嚴重欸
至少選的品牌是有名大廠
而不是選有爭議的味O

做錯了道歉了 也做出致歉方案 
還要怎樣的作法才叫做有誠意
（還是覺得應該要開放免費索取飲品才可以？
要一家飲料店因為這樣就宣布倒閉？",0
"而且下面護航的留言超荒謬😂
還有人覺得至少公司有道歉就不錯了
現在是在比爛的是嗎（？）",1
"可以繼續支持：
大苑子、迷客夏、清心、老賴
（有些店我這邊沒有就不寫上了）",1
蛤！蛤！蛤！樺達是保久乳？？？我以為那麼貴一杯是鮮奶茶🫠,1
"台灣手搖店這麼多 
好喝的品項不差這一家
沒誠信的店家不會再光顧",1
個人認為小農不小農還可以接受 但鮮奶和保久乳根本不同東西了,1
珍煮丹的珍珠鮮奶是不是有加水？,0
可以提告詐欺嗎 以高價格鮮奶宣傳 賣出相對高的價格 我覺得有欺詐消費者之嫌,1
講實話保久乳還比鮮奶健康咧，我家食品原料大盤，拿各家鮮奶的價格只需要保久乳的50%，你們鮮奶外面能買到的最低價，我們進貨只需要一半以下價格，出給商家就是一瓶在加個10-30塊。,1
還好我不喝這家🤣,1
台灣人就是那麼好處理,0
"真的噁
讓店員忙的不可開交
然後生意比平常好超多
就算一杯賣三十幾還是賺吧",1
幫補上這次調查的名單,1
